station_id,record_id,primary_station_id_2,primary_station_id_3,station_name,height_of_station_above_sea_level,sub_region,region,source_id
ARM00087448,1,ARM00087448-1,ARM00087448-166,VILLA REYNOLDS,484.9,10,3,166
ARM00087453,1,ARM00087453-1,ARM00087453-166,RIO CUARTO AREA DE MATERIAL,420.9,10,3,166
ARM00087467,1,ARM00087467-1,ARM00087467-166,MARCOS JUAREZ,110,10,3,166
ARM00087480,1,ARM00087480-1,ARM00087480-166,ROSARIO,25.9,10,3,166
ARM00087497,1,ARM00087497-1,ARM00087497-166,GUALEGUAYCHU,22.9,10,3,166
ARM00087506,1,ARM00087506-1,ARM00087506-166,MALARGUE,1430.1,10,3,166
ARM00087509,1,ARM00087509-1,ARM00087509-166,SAN RAFAEL,752.9,10,3,166
ARM00087532,1,ARM00087532-1,ARM00087532-166,GENERAL PICO,139.9,10,3,166
ARM00087548,1,ARM00087548-1,ARM00087548-166,JUNIN,79.9,10,3,166
ARM00087550,1,ARM00087550-1,ARM00087550-166,NUEVE DE JULIO,76,10,3,166
ARM00087563,1,ARM00087563-1,ARM00087563-166,LAS FLORES,38,10,3,166
ARM00087576,1,ARM00087576-1,ARM00087576-166,MINISTRO PISTARINI,20.4,10,3,166
ARM00087582,1,ARM00087582-1,ARM00087582-166,AEROPARQUE JORGE NEWBERY,5.5,10,3,166
ARM00087593,1,ARM00087593-1,ARM00087593-166,LA PLATA,21.9,10,3,166
ARM00087596,1,ARM00087596-1,ARM00087596-166,PUNTA INDIO B.A.,22,10,3,166
ARM00087637,1,ARM00087637-1,ARM00087637-166,CORONEL SUAREZ AERO,233,10,3,166
ARM00087640,1,ARM00087640-1,ARM00087640-166,BOLIVAR AERO,94,10,3,166
ARM00087641,1,ARM00087641-1,ARM00087641-166,AZUL AERO,147,10,3,166
ARM00087643,1,ARM00087643-1,ARM00087643-166,OLAVARRIA AERO,166,10,3,166
ARM00087645,1,ARM00087645-1,ARM00087645-166,TANDIL,175,10,3,166
ARM00087648,1,ARM00087648-1,ARM00087648-166,DOLORES AIRPORT,9,10,3,166
ARM00087679,1,ARM00087679-1,ARM00087679-166,PIGUE AIRPORT,304,10,3,166
ARM00087688,1,ARM00087688-1,ARM00087688-166,TRES ARROYOS,121.9,10,3,166
ARM00087736,1,ARM00087736-1,ARM00087736-166,RIO COLORADO,79,10,3,166
ARM00087765,1,ARM00087765-1,ARM00087765-166,SAN CARLOS DE BARILOCHE,846.1,10,3,166
ARM00087774,1,ARM00087774-1,ARM00087774-166,MAQUINCHAO,888,10,3,166
ARM00087784,1,ARM00087784-1,ARM00087784-166,SAN ANTONIO OESTE AERO,20,10,3,166
ARM00087791,1,ARM00087791-1,ARM00087791-166,GOBERNADOR CASTELLO,6.1,10,3,166
ARM00087800,1,ARM00087800-1,ARM00087800-166,EL BOLSON,344.7,10,3,166
ARM00087814,1,ARM00087814-1,ARM00087814-166,PASO DE INDIOS,460,10,3,166
ARM00087823,1,ARM00087823-1,ARM00087823-166,P.MADRYN AERO,136,10,3,166
ARM00087852,1,ARM00087852-1,ARM00087852-166,PERITO MORENO ARPT,429,10,3,166
ARM00087880,1,ARM00087880-1,ARM00087880-166,GOBERNADOR GREGORES,356,10,3,166
ARM00087896,1,ARM00087896-1,ARM00087896-166,PUERTO DESEADO,81.1,10,3,166
ARM00087903,1,ARM00087903-1,ARM00087903-166,LAGO ARGENTINO ARPT,220,10,3,166
ARM00087904,1,ARM00087904-1,ARM00087904-166,EL CALAFATE AERO,204,10,3,166
ARM00087909,1,ARM00087909-1,ARM00087909-166,SAN JULIAN,57.9,10,3,166
ARM00087934,1,ARM00087934-1,ARM00087934-166,RIO GRANDE,19.8,10,3,166
ARM00087938,1,ARM00087938-1,ARM00087938-166,USHUAIA MALVINAS ARGENTINAS,21.6,10,3,166
ASM00094275,1,ASM00094275-1,ASM00094275-166,GEORGETOWN POST OFFICE,295,13,5,166
ASM00094299,1,ASM00094299-1,ASM00094299-166,WILLIS ISLAND,9,13,5,166
ASM00094940,1,ASM00094940-1,ASM00094940-166,JERVIS BAY,85,13,5,166
ASM00094995,1,ASM00094995-1,ASM00094995-166,LORD HOWE ISLAND AERO,7,13,5,166
ASM00094997,1,ASM00094997-1,ASM00094997-166,HEARD ISLAND (THE SPIT),12,13,5,166
ASM00094998,1,ASM00094998-1,ASM00094998-166,MACQUARIE ISLAND,8.3,13,5,166
ASM00095997,1,ASM00095997-1,ASM00095997-166,HEARD ISLAND (ATLAS COVE),4,13,5,166
ASN00001000,1,ASN00001000-1,ASN00001000-225,KARUNJIE,320,13,5,225
ASN00001001,1,ASN00001001-1,ASN00001001-225,OOMBULGURRI,2,13,5,225
ASN00001003,1,ASN00001003-1,ASN00001003-225,PAGO MISSION,5,13,5,225
ASN00001004,1,ASN00001004-1,ASN00001004-225,KUNMUNYA,47,13,5,225
ASN00001005,1,ASN00001005-1,ASN00001005-225,WYNDHAM PORT,20,13,5,225
ASN00001006,1,ASN00001006-1,ASN00001006-225,WYNDHAM AERO,3.8,13,5,225
ASN00001007,1,ASN00001007-1,ASN00001007-225,TROUGHTON ISLAND,6,13,5,225
ASN00001008,1,ASN00001008-1,ASN00001008-225,MOUNT ELIZABETH OLD SITE,640,13,5,225
ASN00001009,1,ASN00001009-1,ASN00001009-225,KURI BAY,12,13,5,225
ASN00001010,1,ASN00001010-1,ASN00001010-225,THEDA,210,13,5,225
ASN00001011,1,ASN00001011-1,ASN00001011-225,PANTA DOWNS,-999.9,13,5,225
ASN00001012,1,ASN00001012-1,ASN00001012-225,MITCHELL PLATEAU,315,13,5,225
ASN00001013,1,ASN00001013-1,ASN00001013-225,WYNDHAM,11,13,5,225
ASN00001014,1,ASN00001014-1,ASN00001014-225,EMMA GORGE,130,13,5,225
ASN00001016,1,ASN00001016-1,ASN00001016-225,CARSON RIVER STATION,59,13,5,225
ASN00001017,1,ASN00001017-1,ASN00001017-225,NULLA NULLA,-999.9,13,5,225
ASN00001018,1,ASN00001018-1,ASN00001018-225,MOUNT ELIZABETH,546,13,5,225
ASN00001019,1,ASN00001019-1,ASN00001019-166,KALUMBURU,23,13,5,166
ASN00001020,1,ASN00001020-1,ASN00001020-225,TRUSCOTT,51,13,5,225
ASN00001021,1,ASN00001021-1,ASN00001021-225,KALUMBURU MISSION,23,13,5,225
ASN00001022,1,ASN00001022-1,ASN00001022-225,WYNDHAM SIX MILE HOTEL,-999.9,13,5,225
ASN00001023,1,ASN00001023-1,ASN00001023-225,EL QUESTRO,90,13,5,225
ASN00001024,1,ASN00001024-1,ASN00001024-225,ELLENBRAE,300,13,5,225
ASN00001025,1,ASN00001025-1,ASN00001025-225,DOONGAN,385,13,5,225
ASN00001026,1,ASN00001026-1,ASN00001026-225,DRYSDALE RIVER STATION,370,13,5,225
ASN00001027,1,ASN00001027-1,ASN00001027-225,DIGGERS REST,14,13,5,225
ASN00001028,1,ASN00001028-1,ASN00001028-225,HOME VALLEY,10,13,5,225
ASN00001030,1,ASN00001030-1,ASN00001030-225,KIMBERLEY COASTAL CAMP,3,13,5,225
ASN00001031,1,ASN00001031-1,ASN00001031-225,FARAWAY BAY,60,13,5,225
ASN00001032,1,ASN00001032-1,ASN00001032-225,MCGOWAN ISLAND,6,13,5,225
ASN00001035,1,ASN00001035-1,ASN00001035-225,PARRY CREEK FARM,20,13,5,225
ASN00002000,1,ASN00002000-1,ASN00002000-225,ALICE DOWNS,363,13,5,225
ASN00002001,1,ASN00002001-1,ASN00002001-225,ARGYLE DOWNS,120,13,5,225
ASN00002002,1,ASN00002002-1,ASN00002002-225,BOHEMIA DOWNS,-999.9,13,5,225
ASN00002003,1,ASN00002003-1,ASN00002003-225,BOW RIVER,194,13,5,225
ASN00002004,1,ASN00002004-1,ASN00002004-225,GLEN HILL,-999.9,13,5,225
ASN00002005,1,ASN00002005-1,ASN00002005-225,CARLTON HILL,20,13,5,225
ASN00002006,1,ASN00002006-1,ASN00002006-225,ASCOT,-999.9,13,5,225
ASN00002007,1,ASN00002007-1,ASN00002007-225,DUNHAM RIVER STATION,-999.9,13,5,225
ASN00002008,1,ASN00002008-1,ASN00002008-225,FLORA VALLEY OLD,-999.9,13,5,225
ASN00002009,1,ASN00002009-1,ASN00002009-225,GIBB RIVER,488,13,5,225
ASN00002010,1,ASN00002010-1,ASN00002010-225,GORDON DOWNS,354,13,5,225
ASN00002011,1,ASN00002011-1,ASN00002011-225,OLD HALLS CREEK,360,13,5,225
ASN00002012,1,ASN00002012-1,ASN00002012-166,HALLS CREEK AIRPORT,422,13,5,166
ASN00002013,1,ASN00002013-1,ASN00002013-225,IVANHOE STATION,40,13,5,225
ASN00002014,1,ASN00002014-1,ASN00002014-225,KIMBERLEY RES.STATION,31,13,5,225
ASN00002015,1,ASN00002015-1,ASN00002015-225,LAMBOO,400,13,5,225
ASN00002016,1,ASN00002016-1,ASN00002016-225,LISSADELL,120,13,5,225
ASN00002017,1,ASN00002017-1,ASN00002017-225,LOUISA DOWNS,248,13,5,225
ASN00002018,1,ASN00002018-1,ASN00002018-225,MABEL DOWNS,254,13,5,225
ASN00002019,1,ASN00002019-1,ASN00002019-225,MARGARET RIVER STATION,280,13,5,225
ASN00002020,1,ASN00002020-1,ASN00002020-225,MOOLA BULLA,430,13,5,225
ASN00002021,1,ASN00002021-1,ASN00002021-225,MOUNT AMHURST,300,13,5,225
ASN00002022,1,ASN00002022-1,ASN00002022-225,MOUNT WINIFRED,180,13,5,225
ASN00002023,1,ASN00002023-1,ASN00002023-225,NICHOLSON,380,13,5,225
ASN00002024,1,ASN00002024-1,ASN00002024-225,ORD RIVER,-999.9,13,5,225
ASN00002025,1,ASN00002025-1,ASN00002025-225,ROCKHOLE DOWNS,-999.9,13,5,225
ASN00002026,1,ASN00002026-1,ASN00002026-225,RUBY PLAINS,450,13,5,225
ASN00002027,1,ASN00002027-1,ASN00002027-225,SPEEWA STATION,-999.9,13,5,225
ASN00002028,1,ASN00002028-1,ASN00002028-225,SPRING CREEK,180,13,5,225
ASN00002029,1,ASN00002029-1,ASN00002029-225,STURT CREEK,400,13,5,225
ASN00002030,1,ASN00002030-1,ASN00002030-225,YULMBU,450,13,5,225
ASN00002031,1,ASN00002031-1,ASN00002031-225,TEXAS DOWNS,250,13,5,225
ASN00002032,1,ASN00002032-1,ASN00002032-225,WARMUN,203,13,5,225
ASN00002033,1,ASN00002033-1,ASN00002033-225,TURNER RIVER,-999.9,13,5,225
ASN00002034,1,ASN00002034-1,ASN00002034-225,ELVIRE,-999.9,13,5,225
ASN00002035,1,ASN00002035-1,ASN00002035-225,GREENVALE,-999.9,13,5,225
ASN00002036,1,ASN00002036-1,ASN00002036-225,OLD MORNINGTON HOMESTEAD,280,13,5,225
ASN00002037,1,ASN00002037-1,ASN00002037-225,VIOLET VALLEY,-999.9,13,5,225
ASN00002038,1,ASN00002038-1,ASN00002038-225,KUNUNURRA,47,13,5,225
ASN00002039,1,ASN00002039-1,ASN00002039-225,DIMOND GORGE,-999.9,13,5,225
ASN00002040,1,ASN00002040-1,ASN00002040-225,SAUNDERS CREEK,-999.9,13,5,225
ASN00002041,1,ASN00002041-1,ASN00002041-225,ORD RIVER REGENERATION STATIO,170,13,5,225
ASN00002042,1,ASN00002042-1,ASN00002042-225,GLENROY,240,13,5,225
ASN00002043,1,ASN00002043-1,ASN00002043-225,MOUNT KRAUSS,160,13,5,225
ASN00002044,1,ASN00002044-1,ASN00002044-225,LAKE ARGYLE RESORT,163,13,5,225
ASN00002046,1,ASN00002046-1,ASN00002046-225,ADA VALE,-999.9,13,5,225
ASN00002047,1,ASN00002047-1,ASN00002047-225,BEDFORD DOWNS,530,13,5,225
ASN00002048,1,ASN00002048-1,ASN00002048-225,FLORA VALLEY,380,13,5,225
ASN00002049,1,ASN00002049-1,ASN00002049-225,SOPHIE DOWNS,400,13,5,225
ASN00002050,1,ASN00002050-1,ASN00002050-225,SPRINGVALE,420,13,5,225
ASN00002051,1,ASN00002051-1,ASN00002051-225,BILLILUNA,305,13,5,225
ASN00002052,1,ASN00002052-1,ASN00002052-225,TROPICAL FARM - ORD RIVER,40,13,5,225
ASN00002053,1,ASN00002053-1,ASN00002053-225,LANSDOWNE,400,13,5,225
ASN00002055,1,ASN00002055-1,ASN00002055-225,LEWIS CREEK,-999.9,13,5,225
ASN00002056,1,ASN00002056-1,ASN00002056-225,KUNUNURRA AERO,44,13,5,225
ASN00002057,1,ASN00002057-1,ASN00002057-225,BUNGLE BUNGLE NATIONAL PARK,320,13,5,225
ASN00002058,1,ASN00002058-1,ASN00002058-225,EUROTO,-999.9,13,5,225
ASN00002059,1,ASN00002059-1,ASN00002059-225,RUBY CREEK GOLDMINE,-999.9,13,5,225
ASN00002060,1,ASN00002060-1,ASN00002060-225,KINGSTON REST,69,13,5,225
ASN00002061,1,ASN00002061-1,ASN00002061-225,CARRANYA STATION,354,13,5,225
ASN00002062,1,ASN00002062-1,ASN00002062-225,FOX RIVER,310,13,5,225
ASN00002063,1,ASN00002063-1,ASN00002063-225,LARRANGANNI,470,13,5,225
ASN00002064,1,ASN00002064-1,ASN00002064-225,ARGYLE AERODROME,164,13,5,225
ASN00002065,1,ASN00002065-1,ASN00002065-225,MORNINGTON,280,13,5,225
ASN00002066,1,ASN00002066-1,ASN00002066-225,CARRANYA 2,350,13,5,225
ASN00002067,1,ASN00002067-1,ASN00002067-225,KUNUNURRA CHECKPOINT,80,13,5,225
ASN00002069,1,ASN00002069-1,ASN00002069-225,KACHANA,270,13,5,225
ASN00002070,1,ASN00002070-1,ASN00002070-225,PHILLIPS RANGE,416,13,5,225
ASN00002071,1,ASN00002071-1,ASN00002071-225,HALLS CREEK COMPARISON,422,13,5,225
ASN00002075,1,ASN00002075-1,ASN00002075-225,BULKA,190,13,5,225
ASN00003000,1,ASN00003000-1,ASN00003000-225,BEAGLE BAY,9,13,5,225
ASN00003001,1,ASN00003001-1,ASN00003001-225,COUNTRY DOWNS,153,13,5,225
ASN00003002,1,ASN00003002-1,ASN00003002-225,BROOME POST OFFICE,19,13,5,225
ASN00003003,1,ASN00003003-1,ASN00003003-166,BROOME AIRPORT,7.4,13,5,166
ASN00003004,1,ASN00003004-1,ASN00003004-225,CAPE LEVEQUE,25,13,5,225
ASN00003005,1,ASN00003005-1,ASN00003005-225,FAIRFIELD STATION,120,13,5,225
ASN00003006,1,ASN00003006-1,ASN00003006-225,FITZROY CROSSING COMP.,114,13,5,225
ASN00003007,1,ASN00003007-1,ASN00003007-225,DERBY POST OFFICE,8,13,5,225
ASN00003008,1,ASN00003008-1,ASN00003008-225,ELLENDALE,120,13,5,225
ASN00003009,1,ASN00003009-1,ASN00003009-225,JUBILEE DOWNS,100,13,5,225
ASN00003010,1,ASN00003010-1,ASN00003010-225,KIMBERLEY DOWNS,90,13,5,225
ASN00003011,1,ASN00003011-1,ASN00003011-225,LEOPOLD DOWNS,220,13,5,225
ASN00003012,1,ASN00003012-1,ASN00003012-225,LIVERINGA UPPER,60,13,5,225
ASN00003013,1,ASN00003013-1,ASN00003013-225,LULUIGUI,80,13,5,225
ASN00003014,1,ASN00003014-1,ASN00003014-225,GOGO STATION,150,13,5,225
ASN00003015,1,ASN00003015-1,ASN00003015-225,MEDA,75,13,5,225
ASN00003016,1,ASN00003016-1,ASN00003016-225,MOUNT ANDERSON,40,13,5,225
ASN00003017,1,ASN00003017-1,ASN00003017-225,MOUNT HOUSE STATION,270,13,5,225
ASN00003018,1,ASN00003018-1,ASN00003018-225,MYROODAH,60,13,5,225
ASN00003019,1,ASN00003019-1,ASN00003019-225,NAPIER DOWNS,80,13,5,225
ASN00003020,1,ASN00003020-1,ASN00003020-225,NERRIMA,95,13,5,225
ASN00003021,1,ASN00003021-1,ASN00003021-225,NOONKANBAH,70,13,5,225
ASN00003022,1,ASN00003022-1,ASN00003022-225,QUANBUN DOWNS,100,13,5,225
ASN00003023,1,ASN00003023-1,ASN00003023-225,ROEBUCK PLAINS,15,13,5,225
ASN00003024,1,ASN00003024-1,ASN00003024-225,UDIALLA,20,13,5,225
ASN00003025,1,ASN00003025-1,ASN00003025-225,COCKATOO ISLAND,13,13,5,225
ASN00003026,1,ASN00003026-1,ASN00003026-225,YEEDA,5,13,5,225
ASN00003027,1,ASN00003027-1,ASN00003027-225,FOSSIL DOWNS,120,13,5,225
ASN00003028,1,ASN00003028-1,ASN00003028-225,ANNA PLAINS,10,13,5,225
ASN00003029,1,ASN00003029-1,ASN00003029-225,FRAZIER DOWNS,9,13,5,225
ASN00003030,1,ASN00003030-1,ASN00003030-225,BIDYADANGA,11,13,5,225
ASN00003031,1,ASN00003031-1,ASN00003031-225,LOMBADINA MISSION,20,13,5,225
ASN00003032,1,ASN00003032-1,ASN00003032-225,DERBY AERO,6.2,13,5,225
ASN00003033,1,ASN00003033-1,ASN00003033-225,BLINA,60,13,5,225
ASN00003035,1,ASN00003035-1,ASN00003035-225,MUNJA,-999.9,13,5,225
ASN00003036,1,ASN00003036-1,ASN00003036-225,BROOME QUARANTINE STATION,9,13,5,225
ASN00003037,1,ASN00003037-1,ASN00003037-225,MUNKAYARRA,-999.9,13,5,225
ASN00003039,1,ASN00003039-1,ASN00003039-225,SILENT GROVE,-999.9,13,5,225
ASN00003040,1,ASN00003040-1,ASN00003040-225,CAMBALLIN,45,13,5,225
ASN00003041,1,ASN00003041-1,ASN00003041-225,KILTO STATION,60,13,5,225
ASN00003042,1,ASN00003042-1,ASN00003042-225,TALGARNO,3,13,5,225
ASN00003043,1,ASN00003043-1,ASN00003043-225,CHRISTMAS CREEK,160,13,5,225
ASN00003044,1,ASN00003044-1,ASN00003044-225,BROOKING SPRINGS,110,13,5,225
ASN00003045,1,ASN00003045-1,ASN00003045-225,CALANGADIE,-999.9,13,5,225
ASN00003046,1,ASN00003046-1,ASN00003046-225,CHERRABUN,91,13,5,225
ASN00003047,1,ASN00003047-1,ASN00003047-225,DAMPIER DOWNS,-999.9,13,5,225
ASN00003048,1,ASN00003048-1,ASN00003048-225,CHERRABUN,151,13,5,225
ASN00003049,1,ASN00003049-1,ASN00003049-225,ISADELL DOWNS,-999.9,13,5,225
ASN00003050,1,ASN00003050-1,ASN00003050-225,LIVERINGA LOWER,-999.9,13,5,225
ASN00003051,1,ASN00003051-1,ASN00003051-225,MOUNT BARNETT,401,13,5,225
ASN00003052,1,ASN00003052-1,ASN00003052-225,MOUNT HART STATION,190,13,5,225
ASN00003053,1,ASN00003053-1,ASN00003053-225,OBAGAMA,-999.9,13,5,225
ASN00003054,1,ASN00003054-1,ASN00003054-225,POINT TORMENT,-999.9,13,5,225
ASN00003055,1,ASN00003055-1,ASN00003055-225,ROLLAH,-999.9,13,5,225
ASN00003056,1,ASN00003056-1,ASN00003056-225,THANGOO,5,13,5,225
ASN00003057,1,ASN00003057-1,ASN00003057-225,CYGNET BAY,7,13,5,225
ASN00003058,1,ASN00003058-1,ASN00003058-225,MILLAJIDDIE,60,13,5,225
ASN00003059,1,ASN00003059-1,ASN00003059-225,NITA DOWNS,31,13,5,225
ASN00003060,1,ASN00003060-1,ASN00003060-225,ARDJORIE,152,13,5,225
ASN00003061,1,ASN00003061-1,ASN00003061-225,KIMBOLTON RANGE STATION 1,250,13,5,225
ASN00003062,1,ASN00003062-1,ASN00003062-225,BEVERLEY SP,-999.9,13,5,225
ASN00003063,1,ASN00003063-1,ASN00003063-225,BEVERLEY SPRINGS,400,13,5,225
ASN00003064,1,ASN00003064-1,ASN00003064-225,FITZROY A.I.M,-999.9,13,5,225
ASN00003065,1,ASN00003065-1,ASN00003065-225,KALYEEDA,-999.9,13,5,225
ASN00003066,1,ASN00003066-1,ASN00003066-225,PORT SMITH,10,13,5,225
ASN00003068,1,ASN00003068-1,ASN00003068-225,DAMPIER DOWNS,120,13,5,225
ASN00003069,1,ASN00003069-1,ASN00003069-225,KOOLAN ISLAND,152,13,5,225
ASN00003072,1,ASN00003072-1,ASN00003072-225,ONE ARM POINT,2,13,5,225
ASN00003073,1,ASN00003073-1,ASN00003073-225,KIMBOLTON,25,13,5,225
ASN00003074,1,ASN00003074-1,ASN00003074-225,YAKKAMUNGA,50,13,5,225
ASN00003075,1,ASN00003075-1,ASN00003075-225,DERBY RFDS,-999.9,13,5,225
ASN00003076,1,ASN00003076-1,ASN00003076-225,WESTERN FIELD,240,13,5,225
ASN00003077,1,ASN00003077-1,ASN00003077-225,MOWLA BLUFF,120,13,5,225
ASN00003078,1,ASN00003078-1,ASN00003078-225,CADJEBUT,200,13,5,225
ASN00003079,1,ASN00003079-1,ASN00003079-225,SHELAMAR,20,13,5,225
ASN00003080,1,ASN00003080-1,ASN00003080-225,CURTIN AERO,77.5,13,5,225
ASN00003081,1,ASN00003081-1,ASN00003081-225,CURTIN,91,13,5,225
ASN00003082,1,ASN00003082-1,ASN00003082-225,KIRBY GARDENS,40,13,5,225
ASN00003083,1,ASN00003083-1,ASN00003083-225,BROOME BIRD OBSERVATORY,15,13,5,225
ASN00003084,1,ASN00003084-1,ASN00003084-225,DERBY (MANNING RD),10,13,5,225
ASN00003085,1,ASN00003085-1,ASN00003085-225,MOUNT JOWLAENGA,80,13,5,225
ASN00003086,1,ASN00003086-1,ASN00003086-225,WILLARE BRIDGE,20,13,5,225
ASN00003087,1,ASN00003087-1,ASN00003087-225,TANJUNGPANDAN,15,13,5,225
ASN00003088,1,ASN00003088-1,ASN00003088-225,LARRAWA,260,13,5,225
ASN00003089,1,ASN00003089-1,ASN00003089-225,BROOME COMPARISON,7,13,5,225
ASN00003090,1,ASN00003090-1,ASN00003090-225,DEBESA,100,13,5,225
ASN00003091,1,ASN00003091-1,ASN00003091-225,BEEFWOOD PARK,200,13,5,225
ASN00003092,1,ASN00003092-1,ASN00003092-225,SOUTH EAST WATERBANK,41,13,5,225
ASN00003093,1,ASN00003093-1,ASN00003093-225,FITZROY CROSSING AERO,114.5,13,5,225
ASN00003095,1,ASN00003095-1,ASN00003095-225,PILLARA SPRINGS,160,13,5,225
ASN00003096,1,ASN00003096-1,ASN00003096-225,WEST ROEBUCK,32,13,5,225
ASN00003098,1,ASN00003098-1,ASN00003098-225,MOUNT HOUSE AIRSTRIP,270,13,5,225
ASN00003100,1,ASN00003100-1,ASN00003100-225,LIVERINGA STATION,55,13,5,225
ASN00003103,1,ASN00003103-1,ASN00003103-225,MIDDLE LAGOON,15,13,5,225
ASN00003104,1,ASN00003104-1,ASN00003104-225,KIMBERLEY COLOURSTONE,50,13,5,225
ASN00003105,1,ASN00003105-1,ASN00003105-225,LAUREL DOWNS,175,13,5,225
ASN00004000,1,ASN00004000-1,ASN00004000-225,ABYDOS,226,13,5,225
ASN00004001,1,ASN00004001-1,ASN00004001-225,WOODBROOK,-999.9,13,5,225
ASN00004002,1,ASN00004002-1,ASN00004002-225,PORT HEDLAND POST OFFICE,8,13,5,225
ASN00004003,1,ASN00004003-1,ASN00004003-225,BALFOUR DOWNS,500,13,5,225
ASN00004004,1,ASN00004004-1,ASN00004004-225,BAMBOO CREEK,250,13,5,225
ASN00004005,1,ASN00004005-1,ASN00004005-225,BAMBOO SPRINGS,400,13,5,225
ASN00004006,1,ASN00004006-1,ASN00004006-225,BONNEY DOWNS,480,13,5,225
ASN00004007,1,ASN00004007-1,ASN00004007-225,BOODARIE,6,13,5,225
ASN00004008,1,ASN00004008-1,ASN00004008-225,CARLINDIE,120,13,5,225
ASN00004009,1,ASN00004009-1,ASN00004009-225,COONGAN STATION,-999.9,13,5,225
ASN00004010,1,ASN00004010-1,ASN00004010-225,COOYA POOYA,200,13,5,225
ASN00004011,1,ASN00004011-1,ASN00004011-225,CORUNNA DOWNS,400,13,5,225
ASN00004012,1,ASN00004012-1,ASN00004012-225,DE GREY,15,13,5,225
ASN00004013,1,ASN00004013-1,ASN00004013-225,ETTRICK,-999.9,13,5,225
ASN00004014,1,ASN00004014-1,ASN00004014-225,EGINBAH,-999.9,13,5,225
ASN00004015,1,ASN00004015-1,ASN00004015-225,HILLSIDE STATION,271,13,5,225
ASN00004016,1,ASN00004016-1,ASN00004016-225,INDEE,80,13,5,225
ASN00004017,1,ASN00004017-1,ASN00004017-225,STATION PEAK,-999.9,13,5,225
ASN00004018,1,ASN00004018-1,ASN00004018-225,LIMESTONE,-999.9,13,5,225
ASN00004019,1,ASN00004019-1,ASN00004019-225,MANDORA,7.5,13,5,225
ASN00004020,1,ASN00004020-1,ASN00004020-225,MARBLE BAR COMPARISON,182.3,13,5,225
ASN00004021,1,ASN00004021-1,ASN00004021-225,MOUNT EDGAR,270,13,5,225
ASN00004022,1,ASN00004022-1,ASN00004022-225,MUCCAN,85,13,5,225
ASN00004023,1,ASN00004023-1,ASN00004023-225,MULYIE,30,13,5,225
ASN00004024,1,ASN00004024-1,ASN00004024-225,MUNDABULLANGANA,20,13,5,225
ASN00004025,1,ASN00004025-1,ASN00004025-225,NIMINGARRA,-999.9,13,5,225
ASN00004026,1,ASN00004026-1,ASN00004026-225,NOREENA DOWNS,495,13,5,225
ASN00004027,1,ASN00004027-1,ASN00004027-225,NULLAGINE,380,13,5,225
ASN00004028,1,ASN00004028-1,ASN00004028-225,PARDOO STATION,9,13,5,225
ASN00004030,1,ASN00004030-1,ASN00004030-225,PILGA,-999.9,13,5,225
ASN00004031,1,ASN00004031-1,ASN00004031-225,POINT SAMSON,30,13,5,225
ASN00004032,1,ASN00004032-1,ASN00004032-166,PORT HEDLAND AIRPORT,6.4,13,5,166
ASN00004033,1,ASN00004033-1,ASN00004033-225,PYRAMID STATION,40,13,5,225
ASN00004034,1,ASN00004034-1,ASN00004034-225,RPF 734 MILE,-999.9,13,5,225
ASN00004035,1,ASN00004035-1,ASN00004035-225,ROEBOURNE,12,13,5,225
ASN00004036,1,ASN00004036-1,ASN00004036-225,STRELLEY,67,13,5,225
ASN00004037,1,ASN00004037-1,ASN00004037-225,TALGA TALGA,200,13,5,225
ASN00004038,1,ASN00004038-1,ASN00004038-225,WALLAREENYA,97,13,5,225
ASN00004039,1,ASN00004039-1,ASN00004039-225,WARAMBIE,30,13,5,225
ASN00004040,1,ASN00004040-1,ASN00004040-225,WARRALONG,84,13,5,225
ASN00004041,1,ASN00004041-1,ASN00004041-225,WARRAWAGINE,159,13,5,225
ASN00004042,1,ASN00004042-1,ASN00004042-225,WHIM CREEK,32,13,5,225
ASN00004043,1,ASN00004043-1,ASN00004043-225,REDMONT,387,13,5,225
ASN00004044,1,ASN00004044-1,ASN00004044-225,WIDJUP OUTCAMP,-999.9,13,5,225
ASN00004045,1,ASN00004045-1,ASN00004045-225,ABYDOS WOODSTOCK,250,13,5,225
ASN00004046,1,ASN00004046-1,ASN00004046-225,YARRIE,100,13,5,225
ASN00004047,1,ASN00004047-1,ASN00004047-225,TABBA TABBA,120,13,5,225
ASN00004048,1,ASN00004048-1,ASN00004048-225,YANDEEARRA,120,13,5,225
ASN00004049,1,ASN00004049-1,ASN00004049-225,SPLIT ROCK,-999.9,13,5,225
ASN00004050,1,ASN00004050-1,ASN00004050-225,YALGOORA,-999.9,13,5,225
ASN00004051,1,ASN00004051-1,ASN00004051-225,BALLA BALLA,-999.9,13,5,225
ASN00004052,1,ASN00004052-1,ASN00004052-225,RPF 80 MILE,-999.9,13,5,225
ASN00004053,1,ASN00004053-1,ASN00004053-225,CONDON,-999.9,13,5,225
ASN00004054,1,ASN00004054-1,ASN00004054-225,COSSACK,7,13,5,225
ASN00004055,1,ASN00004055-1,ASN00004055-225,CROYDON,-999.9,13,5,225
ASN00004056,1,ASN00004056-1,ASN00004056-225,KANGAN,-999.9,13,5,225
ASN00004057,1,ASN00004057-1,ASN00004057-225,LALLA ROOKH,120,13,5,225
ASN00004058,1,ASN00004058-1,ASN00004058-225,LOCHNAVAR,-999.9,13,5,225
